mscript1	dataset1	taxon1	mscript2	dataset2	taxon2	count
Simion2017	supermatrix_97sp_401632pos_1719genes	Atolla_vanhoeffeni	Whelan2017	Metazoa_full	Periphyla_periphyla	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Aurelia_aurita	30
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Clytia_hemisphaerica	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Crassostrea_gigas	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Daphnia_pulex	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Nasonia_vitripennis	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Octopus_vulgaris	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Patiria_miniata	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Stomolophus_meleagris	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Chang2015	Chang2015	Strongylocentrotus_purpuratus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Dunn2008	Dunn2008	Cyanea_capillata	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Hejnol2009	Hejnol2009	Hydra_vulgaris	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Hejnol2009	Hejnol2009	Strongylocentrotus_purpuratus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Nosenko2013	ribosomal_14615_smatrix	Cyanea_capillata	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Nosenko2013	ribosomal_14615_smatrix	Porites	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Philippe2009	Philippe2009	Cyanea_capillata	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Ryan2013	est.opisthokonta	Hydra_vulgaris	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Alatina_alata	6
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Antipathes_caribbeana	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Aplysia_californica	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Atolla_vanhoeffeni	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	1254
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Branchiostoma_floridae	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Capitella_teleta	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Clytia_hemisphaerica	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Craspedacusta_sowerbii	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Daphnia_pulex	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Edwardsiella_lineata	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Exaiptasia_pallida	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Helobdella_robusta	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Homo_sapiens	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Hydractinia_polyclina	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Nanomia_bijuga	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Nematostella_vectensis	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Orbicella_faveolata	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Pelagia_noctiluca	17
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Pennatula_rubra	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Periphylla_periphylla	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Plumapathes_pennacea	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Porites_australiensis	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Saccoglossus_kowalevskii	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Stomolophus_meleagris	82
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Strongylocentrotus_purpuratus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Tribolium_castaneum	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Simion2017	supermatrix_97sp_401632pos_1719genes	Trichoplax_adhaerens	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Aurelia_aurita	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Whelan2015	Dataset1_FullData	Aurelia_aurita	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Aurelia_aurita	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Aurelia_aurita	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Borowiec2015	Best108	Mnemiopsis_leiydei_	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Borowiec2015	Total1080	Mnemiopsis_leiydei_	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Chang2015	Chang2015	Beroe_abyssicola	14
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Chang2015	Chang2015	Euplokamis_dunlapae	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Chang2015	Chang2015	Mnemiopsis_leidyi	6
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Chang2015	Chang2015	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Chang2015	Chang2015	Vallicula_multiformis	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Dunn2008	Dunn2008	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Dunn2008	Dunn2008	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Hejnol2009	Hejnol2009	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Moroz2014	ED3a	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	nonribosomal_9187_smatrix	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_11057_smatrix	Beroe_sp	8
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_11057_smatrix	Mertensiid_sp	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_11057_smatrix	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_11057_smatrix	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_14615_smatrix	Beroe_sp	10
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_14615_smatrix	Mertensiid_sp	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_14615_smatrix	Mnemiopsis_leidyi	4
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Nosenko2013	ribosomal_14615_smatrix	Pleurobrachia_pileus	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Philippe2009	Philippe2009	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Philippe2009	Philippe2009	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Philippe2009	Philippe2009	mertensiid_sp	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Ryan2013	est.opisthokonta	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Ryan2013	est.opisthokonta	Mnemiopsis_leidyi	4
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Ryan2013	genome.opisthokonta	Mnemiopsis_leidyi	4
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	490
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	108
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	23
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	29
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Coeloplana	10
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Dryodora_glandiformis	23
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Euplokamis_dunlapae	10
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Hormiphora_californensis	9
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Lampea_pancerina	20
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	46
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Pleurobrachia	17
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Simion2017	supermatrix_97sp_401632pos_1719genes	Vallicula_multiformis	11
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Beroe_abyssicola	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2015	Dataset1_FullData	Beroe_abyssicola	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Beroe_abyssicola	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2017	Metazoa_full	Beroe_abyssicola	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2017	Metazoa_full	Beroe_sp_Queensland_Australia	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2017	Metazoa_full	Cestum_veneris	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2017	Metazoa_full	Cydippida_sp_Maryland_USA	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Borowiec2015	Total1080	Mnemiopsis_leiydei_	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Chang2015	Chang2015	Beroe_abyssicola	37
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Chang2015	Chang2015	Euplokamis_dunlapae	4
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Chang2015	Chang2015	Mnemiopsis_leidyi	8
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Chang2015	Chang2015	Pleurobrachia_pileus	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Chang2015	Chang2015	Vallicula_multiformis	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Dunn2008	Dunn2008	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Dunn2008	Dunn2008	Mnemiopsis_leidyi	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Hejnol2009	Hejnol2009	Mnemiopsis_leidyi	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Moroz2014	ED3d	Beroe_abyssicola	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	nonribosomal_9187_smatrix	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_11057_smatrix	Beroe_sp	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_11057_smatrix	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_11057_smatrix	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_11057_smatrix	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_14615_smatrix	Beroe_sp	4
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_14615_smatrix	Mertensiid_sp	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_14615_smatrix	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Nosenko2013	ribosomal_14615_smatrix	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Philippe2009	Philippe2009	Mnemiopsis_leidyi	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Philippe2009	Philippe2009	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Philippe2009	Philippe2009	mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Ryan2013	est.opisthokonta	Mnemiopsis_leidyi	5
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Ryan2013	genome.opisthokonta	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	74
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	1334
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	30
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	34
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Coeloplana	13
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Dryodora_glandiformis	23
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Euplokamis_dunlapae	7
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Hormiphora_californensis	10
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Lampea_pancerina	24
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	70
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Pleurobrachia	16
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Simion2017	supermatrix_97sp_401632pos_1719genes	Vallicula_multiformis	14
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Beroe_abyssicola	8
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2015	Dataset1_FullData	Beroe_abyssicola	9
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Beroe_abyssicola	5
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Beroe_abyssicola	5
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Beroe_sp._Antarctica	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Beroe_sp_Queensland_Australia	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Bolinopsis_ashleyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Cestum_veneris	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Ctenophora_sp_Florida_USA	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Cydippida_sp_Maryland_USA	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Hormiphora_californica	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Lobata_sp_Punta_Arenas_Argentina	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Ocyropsis_crystallina	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Borowiec2015	Best108	Mnemiopsis_leiydei_	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Borowiec2015	Total1080	Mnemiopsis_leiydei_	7
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Chang2015	Chang2015	Beroe_abyssicola	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Chang2015	Chang2015	Mnemiopsis_leidyi	10
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Chang2015	Chang2015	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Chang2015	Chang2015	Vallicula_multiformis	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Dunn2008	Dunn2008	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Hejnol2009	Hejnol2009	Mnemiopsis_leidyi	4
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Hejnol2009	Hejnol2009	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Moroz2014	ED3a	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Moroz2014	ED3d	Bolinopsis_infundibulum	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	nonribosomal_9187_smatrix	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	nonribosomal_9187_smatrix	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	ribosomal_11057_smatrix	Beroe_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	ribosomal_11057_smatrix	Mnemiopsis_leidyi	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	ribosomal_14615_smatrix	Beroe_sp	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	ribosomal_14615_smatrix	Mnemiopsis_leidyi	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Nosenko2013	ribosomal_14615_smatrix	Pleurobrachia_pileus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Philippe2009	Philippe2009	Mnemiopsis_leidyi	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Philippe2009	Philippe2009	mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Ryan2013	est.opisthokonta	Mertensiid_sp	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Ryan2013	est.opisthokonta	Mnemiopsis_leidyi	6
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Ryan2013	genome.opisthokonta	Mnemiopsis_leidyi	3
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	15
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	42
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	925
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	115
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Coeloplana	12
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Dryodora_glandiformis	23
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Euplokamis_dunlapae	6
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Hormiphora_californensis	8
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Lampea_pancerina	24
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	218
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Pleurobrachia	16
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Simion2017	supermatrix_97sp_401632pos_1719genes	Vallicula_multiformis	10
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Bolinopsis_infundibulum	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Mertensiidae	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2015	Dataset1_FullData	Bolinopsis_infundibulum	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2015	Dataset1_FullData	Mertensiidae	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2015	Dataset1_FullData	Mnemiopsis_leidyi	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2017	Metazoa_full	Bolinopsis_infundibulum	2
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2017	Metazoa_full	Cydippida	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	Whelan2017	Metazoa_full	Mertensiidae_sp_Washington_USA	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Borowiec2015	Best108	Nematostella_vectensis	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Borowiec2015	Best108	Strongylocentrotus_purpuratus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Borowiec2015	Total1080	Nematostella_vectensis	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Borowiec2015	Total1080	Strongylocentrotus_purpuratus	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Chang2015	Chang2015	Acropora_cervicornis	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Chang2015	Chang2015	Aurelia_aurita	1
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Chang2015	Chang2015	Bolocera_tuediae	30
Simion2017	supermatrix_97sp_401632pos_1719genes	Bolocera_tuediae	Chang2015	Chang2015	Craspedacusta_sowerbii	1
